Track URI,Track Name,Artist Name,Artist Popularity,Artist Genres,Album,Track Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness
spotify:track:2zDCjb6khkzj4v4lfXROgn,Reaper,Glaceo,51,[],Reaper,46,0.639,0.818,5,-6.963,0,0.0848
spotify:track:69Sy7207dnixZ6w7RSV9Kb,RISE,League of Legends,75,"['speedrun', 'video game music']",RISE,73,0.459,0.663,8,-5.939,0,0.1
spotify:track:1GnvJGtDnAQJSYAjX7Kr83,Ready To Die,TheUnder,33,"['bossbeat', 'traprun']",Ready To Die,34,0.558,0.836,2,-3.176,1,0.0471
spotify:track:7859pcBwSTJ8jerSu6lh9C,Can't Go to Hell,Sin Shake Sin,40,"['modern alternative rock', 'rebel blues']",Lunatics and Slaves,56,0.642,0.956,4,-2.282,0,0.0542
spotify:track:7nkvWFG4zDUNmn7LM6PlS4,Clarity,Draeden,26,[],Clarity,32,0.702,0.59,11,-5.531,0,0.0508
spotify:track:4gG4PUm5kg333VgdRqbgPl,Overpowered,Phantom Power,29,['epicore'],Phantom Power's Greatest Hits,45,0.301,0.801,1,-9.489,1,0.0583
spotify:track:2CLCydSh9ZRw1oCAEtgd0d,Country Rounds (Sqeepo Remix),Jaroslav Beck,43,['speedrun'],Beat Saber (Original Game Soundtrack),46,0.426,0.847,10,-3.494,0,0.043
spotify:track:5AU57UY8wDFicbZw8E6mw2,The Champion,The Score,67,"['modern alternative rock', 'pov: indie']",Carry On,56,0.407,0.653,2,-5.901,1,0.035
spotify:track:7KGbWmz8xbGQNC1cFER3cK,New Cold War,JAXSON GAMBLE,45,"['bossbeat', 'rebel blues']",Casual Anarchy,45,0.613,0.886,7,-4.256,1,0.111
spotify:track:7F5uF8DvUL1lpXYvDSJ6w8,Gangsta's Paradise,2WEI,60,['epicore'],Escape Velocity,54,0.0812,0.485,0,-9.499,0,0.0382
spotify:track:7hFhgPkrc6WWAMNfC2hfQo,Automatic,DJ Ricky Luna,36,[],Automatic,37,0.6,0.925,11,-3.998,0,0.145
spotify:track:4x3qqSA4cP49oZQXPLnDBe,Runnin',Adam Lambert,59,"['dance pop', 'idol', 'pop', 'post-teen pop']",Trespassing (Deluxe Version),62,0.408,0.868,2,-4.438,0,0.0837
spotify:track:5AwfOQeLYaIELT5MBQz1BL,Demons,WE ARE FURY,42,"['melodic dubstep', 'traprun']",Signal Fires,41,0.508,0.843,4,-4.752,1,0.106
spotify:track:01xkQzVpWPMK69QKETIIHC,Get Up,All Good Things,51,['rebel blues'],Battle Rock 2,50,0.391,0.784,4,-4.187,0,0.0415
spotify:track:37401pYbpD1TKkFyP4hYPB,I'm A Wanted Man,Royal Deluxe,49,['rebel blues'],Born for This,58,0.493,0.588,11,-5.145,0,0.0342
spotify:track:00RI7b6oZDjx6IQC2eH6bh,Hellfire,Barns Courtney,60,['modern alternative rock'],The Attractions Of Youth,62,0.529,0.847,4,-5.513,0,0.0482
spotify:track:4YNySWl0EeDoibxoS7Wubo,Fallout,UNSECRET,50,"['bossbeat', 'rebel blues']",Fallout,54,0.53,0.536,10,-8.217,1,0.0391
spotify:track:1m2Rimh8YEA6mirZDErK6g,Alpha & Omega,SWARM,37,['dark clubbing'],Alpha & Omega,44,0.256,0.969,2,-5.209,1,0.177
spotify:track:5Uh1uXAwxHdzeENqcBVZIH,The Storm,TheFatRat,65,['speedrun'],The Storm,62,0.68,0.735,11,-6.271,0,0.0345
spotify:track:67qwD3QV9X1VV85JW3WznX,Game of Thrones,Trias,43,['traprun'],Game of Thrones,26,0.18,0.791,0,-6.023,0,0.0907
spotify:track:28CIZlnlzpZpuF03qmIrLO,Turn It Up,Oh The Larceny,54,"['bossbeat', 'rebel blues']",Blood Is Rebel,53,0.601,0.82,7,-5.19,1,0.0474
spotify:track:4lPyrsfx3sjzHeMs556QVv,First of the Year (Equinox),Kristina Schiano,26,[],First of the Year (Equinox),29,0.377,0.968,5,-4.209,0,0.248
spotify:track:5R87L5YiomTr5tgq014uOv,Victorious (Ready Player One),Divide Music,53,['anime rap'],Victorious (Ready Player One),45,0.405,0.842,9,-8.562,0,0.383
spotify:track:0sJccKF2fXW8DhSKjqs3Jh,Drunk Arcade (Radio Edit),Bombs Away,49,"['australian dance', 'melbourne bounce', 'melbourne bounce international']",Drunk Arcade,45,0.79,0.776,1,-5.537,0,0.138
spotify:track:6KigD0mlF4VGDYiSEzAyYw,Fight Back,NEFFEX,70,[],Fight Back: The Collection,73,0.716,0.946,1,-3.412,1,0.261
spotify:track:4vvLC50if1kVOemsm7gjcJ,Burn,2WEI,60,['epicore'],Burn,56,0.265,0.632,7,-9.835,0,0.0668
spotify:track:3E56PIzUsN5bzRsE4f6JZB,No Mercy,Zayde Wølf,54,"['bossbeat', 'modern alternative rock', 'rebel blues']",Modern Alchemy,39,0.309,0.768,10,-6.33,1,0.0965
spotify:track:0qBH8KYfK9cs2Q6VFm7QvH,March of Warriors,Instrumental Core,36,['epicore'],March of Warriors,36,0.536,0.756,5,-6.16,1,0.031
spotify:track:71UGsqTBy49pwdNRKgpAv0,Superheroes - Formal One Remix,Soul Extract,33,['future rock'],Filaments (Deluxe Edition),36,0.376,0.859,7,-5.939,1,0.0671
spotify:track:3UEnF6y5tyHVtMzldS3svp,Everything Black,Unlike Pluto,60,[],Everything Black,72,0.62,0.864,5,-4.334,0,0.114
spotify:track:4NDzRHsl5yWGNAqlDqzKtB,Cyberpunk,DOPEDROP,32,['melbourne bounce international'],Cyberpunk,34,0.678,0.84,6,-5.301,0,0.287
spotify:track:648jNGxqGVBFfFSSWishhd,Iridium,The Sidh,45,['medieval rock'],Another Way to Fly,49,0.533,0.907,10,-5.835,0,0.0532
spotify:track:2Iaud4qekBX8u51h9DDU0n,Stand Alone (feat. Zayde Wølf),Generdyn,36,"['bossbeat', 'rebel blues']",Chronicles,38,0.396,0.724,11,-5.389,0,0.0391
spotify:track:42DNBzuzO4Z17L5HLJN8EA,Cold-Blooded,Zayde Wølf,54,"['bossbeat', 'modern alternative rock', 'rebel blues']",Cold-Blooded,52,0.444,0.719,8,-6.946,1,0.0502
spotify:track:15277wUzsEKo3bxCIxFLgk,Hero of Our Time,NateWantsToBattle,58,"['antiviral pop', 'otacore']",Songs of Time,57,0.534,0.903,11,-4.529,0,0.0748
spotify:track:3OFrCo5UXeoIR26tAKMhye,Meisterschmied,Dame,54,[],Lebendig begraben,50,0.72,0.854,2,-4.716,1,0.18
spotify:track:3nEfGaO6Dnh98pX39yjGFE,Horns (Arc North Remix),Arc North,53,['slap house'],Horns (Arc North Remix),46,0.363,0.768,6,-4.609,0,0.0913
spotify:track:6PMgAWlx7f8O7l4mm5Zcr8,Rumble,Zayde Wølf,54,"['bossbeat', 'modern alternative rock', 'rebel blues']",Neon Blood Type,45,0.577,0.7,2,-7.675,1,0.0393
spotify:track:39GErxUCYSADr68xdqKoVy,Dead Man Walking,City Wolf,44,"['bossbeat', 'rebel blues']",City Wolf,47,0.576,0.821,2,-2.631,1,0.182
spotify:track:3SgoXZ25TPqJW5QiGwD65f,Whiplash,Black Math,39,"['electronic rock', 'rebel blues']",Point Blank,41,0.591,0.92,7,-4.553,1,0.0852
spotify:track:0FlDXblb4uSXEWg5XWnBTy,Raging on a Sunday,Bohnes,55,"['dark r&b', 'rebel blues']",206: Act II,65,0.48,0.83,3,-6.665,0,0.071
spotify:track:5e7z058X5qWaR1z7ieqKZ5,Lions Inside,Valley Of Wolves,43,"['bossbeat', 'rebel blues']",Out For Blood,47,0.441,0.65,11,-3.545,0,0.0511
spotify:track:3SMRRDZmFDjA3Q4nHdMfmT,Heroes,Zayde Wølf,54,"['bossbeat', 'modern alternative rock', 'rebel blues']",Rare Breed,57,0.517,0.714,5,-4.529,0,0.0389
spotify:track:2GJ1xx5ZoeIJYbQKLSpoZ3,Finish Line,Skillet,72,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock', 'post-grunge']",Victorious,65,0.53,0.803,5,-5.031,0,0.0386
spotify:track:6PR0vTTgkUpPIKiR4W9JRf,Living Legend,Club Danger,42,['bossbeat'],Living Legend,57,0.49,0.865,5,-6.858,1,0.0636
spotify:track:2F0V2ZtysDji16KdnRYnno,Street Fight,Adam Jensen,54,"['modern alternative rock', 'rebel blues']",Street Fight,59,0.716,0.738,1,-6.347,1,0.0406
spotify:track:2qzl10bAolDzYE505AWfIV,Only One King,Tommee Profitt,62,"['anthem worship', 'bossbeat']",Cinematic Songs (Vol. 3),59,0.683,0.933,2,-4.666,1,0.131
spotify:track:4sVGVELetDHBCYnnp7v7gd,The One to Survive,Hidden Citizens,48,['epicore'],Obsidian,47,0.473,0.792,1,-3.072,1,0.0334
spotify:track:4Wj52fsynPssW52HDQuzrt,Eye Of The Storm,Watt White,48,['rebel blues'],Eye Of The Storm,51,0.534,0.942,2,-4.15,0,0.0677
spotify:track:1kd5qplldnxu16qcZXS3Yk,For the Glory,All Good Things,51,['rebel blues'],Machines,56,0.485,0.892,2,-3.586,0,0.0809
spotify:track:1Bs4W0jOXzBVm56NQdk3J4,They Don't Care About Us,Matty Carter + Ariel,35,[],They Don't Care About Us,55,0.459,0.76,2,-5.616,1,0.37
spotify:track:3x17za8psDmjnnRPm6vSPC,King of the World,WAR*HALL,42,"['bossbeat', 'rebel blues']",King of the World,49,0.617,0.735,0,-6.609,1,0.0634
spotify:track:7K0WZ75nHqj450OYd3ZywF,I'm Dangerous,The EverLove,44,"['bossbeat', 'rebel blues']",Walk Through Fire,62,0.691,0.841,8,-7.026,0,0.0436
spotify:track:0lbFjSn5V2vkd3kjTgwIPH,Thunder,Solence,52,[],Deafening,50,0.694,0.765,5,-5.773,0,0.0613
spotify:track:51kOTP0psnobTqIcJ30QMP,Appetite for Destruction,Vo Williams,46,['bossbeat'],Appetite for Destruction,52,0.726,0.797,0,-7.205,1,0.0939
spotify:track:5MwHFyLLnI45oiikrAqO8A,Gladiator,Zayde Wølf,54,"['bossbeat', 'modern alternative rock', 'rebel blues']",Modern Alchemy,60,0.54,0.78,9,-5.872,1,0.0417
spotify:track:0HoxJw3Gt3w4psA1cC3Yn7,The Hunter,Adam Jensen,54,"['modern alternative rock', 'rebel blues']",The Hunter,57,0.527,0.762,4,-3.36,0,0.0778
spotify:track:3f4fc8c8unrQeKecmUPEDR,Warriors,League of Legends,75,"['speedrun', 'video game music']",Warriors,69,0.14,0.478,1,-10.145,0,0.0484
spotify:track:2cppGOIz0cuDnKoGzrDsJQ,The Fear,The Score,67,"['modern alternative rock', 'pov: indie']",Pressure,61,0.498,0.628,7,-5.709,0,0.0317
spotify:track:05GGSWJNLbhlQE3T0ZWybJ,Helios - Burn Me to the Sky,Alpine Universe,50,[],The Alpine Universe,47,0.58,0.893,10,-4.34,0,0.14
spotify:track:3bbaEFRarxu30UBAWNTbal,Another Level,Oh The Larceny,54,"['bossbeat', 'rebel blues']",Blood Is Rebel,61,0.658,0.778,10,-5.575,0,0.06
spotify:track:11sgWI7fKsgitRpWGcFIR4,Wolves,KAAZE,53,"['big room', 'dutch house', 'progressive electro house', 'sky room']",Wolves,45,0.562,0.727,11,-6.391,0,0.0504
spotify:track:0yqrhHrcWLMjBylHReDN5u,Legends Are Made,Sam Tinnesz,63,"['alt z', 'bossbeat', 'rebel blues']",Babel,69,0.553,0.89,0,-4.879,1,0.0413
spotify:track:5pvLX5G9f8zpvNFwZUNdTO,The New Legends,Gold Coin,24,['bossbeat'],The New Legends,44,0.738,0.953,7,-3.926,1,0.0571
spotify:track:2jliyCiGz19fl2SgCfK4T2,Lone Wolf,Egzod,63,[],Lone Wolf,55,0.515,0.92,5,-2.665,0,0.076
spotify:track:3xSyhYmk0s4ySQcluJWxp9,No Glory,Skan,48,['traprun'],No Glory,60,0.455,0.834,4,-4.751,0,0.106
spotify:track:42fsoJkC37OH5zrFjgCExn,Kingdom,JAXSON GAMBLE,45,"['bossbeat', 'rebel blues']",Kingdom,43,0.462,0.956,11,-3.035,0,0.311
spotify:track:5whywBjgTnIsnMybjpgHpx,Jericho,Celldweller,52,"['future rock', 'industrial metal', 'industrial rock']",End of an Empire (Deluxe Edition),49,0.423,0.867,0,-5.153,1,0.138
spotify:track:6UegWjbY3L1imrs1Psygx1,This Is It,Oh The Larceny,54,"['bossbeat', 'rebel blues']",Blood Is Rebel,61,0.73,0.8,1,-4.779,1,0.042
spotify:track:332qxOWar5n9S2vnlIz2QW,Reckless,JAXSON GAMBLE,45,"['bossbeat', 'rebel blues']",GOLDBLOODED,49,0.704,0.742,4,-3.389,1,0.0574
spotify:track:1QAH5HMnoDt76yBNpLUsHo,Bloodshot,Sam Tinnesz,63,"['alt z', 'bossbeat', 'rebel blues']",Warplanes,57,0.671,0.762,6,-4.028,1,0.0511
spotify:track:50eNAKjLqvLCTMWjMSL50A,Monster,Willyecho,43,['bossbeat'],Monster,56,0.572,0.698,4,-6.102,0,0.0742
spotify:track:7uCBGNn991AM68fR4tSDco,Born For This,The Score,67,"['modern alternative rock', 'pov: indie']",Carry On,68,0.411,0.675,5,-6.251,0,0.0591
spotify:track:19Y2yyOQZ5g3LpNqYnJ3wq,Bad,Royal Deluxe,49,['rebel blues'],Savages,56,0.561,0.624,8,-7.44,0,0.0393
spotify:track:3Vn7X3M0ZY4rnb6BVFreW4,Chosen Ones,Mountains vs. Machines,38,"['bossbeat', 'rebel blues']",Emerge,52,0.436,0.822,5,-2.967,1,0.0314
spotify:track:5BGvzaXTanA7n6nxf8FVO8,Ragnar Lothbrok (Path to Valhalla),DEZZMO,26,[],Ragnar Lothbrok (Path to Valhalla),45,0.659,0.748,0,-6.404,1,0.2
spotify:track:6rrKbzJGGDlSZgLphopS49,Unstoppable,The Score,67,"['modern alternative rock', 'pov: indie']",ATLAS,72,0.485,0.843,1,-3.993,0,0.0467
spotify:track:6Y8BMJXyRWVpxzQt3WDEmb,Born Ready,Zayde Wølf,54,"['bossbeat', 'modern alternative rock', 'rebel blues']",Golden Age,52,0.432,0.867,2,-4.466,0,0.0656
spotify:track:7DC182rDAqrFq70r1jI4gw,I'm Not Afraid,Tommee Profitt,62,"['anthem worship', 'bossbeat']",Cinematic Songs (Vol. 1),45,0.612,0.782,10,-5.465,1,0.0514
spotify:track:3zGZphg2lOe868yRIhLZNE,Crazy Train,Joseph William Morgan,40,['epicore'],Rediscover,42,0.588,0.526,7,-9.053,1,0.0504
spotify:track:6TyqP40vy0fskupWaEc4u5,Hustler,Zayde Wølf,54,"['bossbeat', 'modern alternative rock', 'rebel blues']",Golden Age,54,0.575,0.857,11,-4.287,1,0.0456
spotify:track:2HPSNkS9SIdgqvIqZ1tD7p,Anubis,Brandberg,18,[],Anubis,36,0.624,0.922,11,-4.171,0,0.0529
spotify:track:6hKpIzJWHQduwojjkWG8zt,Ready Set Let's Go,Sam Tinnesz,63,"['alt z', 'bossbeat', 'rebel blues']",Ready Set Let's Go,54,0.445,0.67,11,-4.973,1,0.0328
spotify:track:4Q67GsbE1u9d2hawXVlsLm,I'm Back,Royal Deluxe,49,['rebel blues'],Uprising,49,0.691,0.816,2,-4.917,1,0.115
spotify:track:4TznzeF3VmoslYTy6Ppr2n,Rule The World,Valley Of Wolves,43,"['bossbeat', 'rebel blues']",Out For Blood,48,0.615,0.849,11,-2.827,0,0.0694
spotify:track:3q00NAWwsrNRi17LdPV6wb,Passion,Maestro Chives,62,[],Passion,46,0.547,0.898,9,-4.944,0,0.053
spotify:track:38oKZYp7GYisfrhWFAlTkV,Let It Begin,SAYSH,40,['bossbeat'],Let It Begin,53,0.663,0.775,11,-6.547,0,0.0638
spotify:track:6hTFN4elhqitfZKhfERZU5,Paint It Black - Epic Trailer Version,Hidden Citizens,48,['epicore'],Reawakenings Vol. 2,53,0.435,0.631,11,-5.458,0,0.0451
spotify:track:0FNLnZRNWEIbGsb8jkU2lv,Champion,Barns Courtney,60,['modern alternative rock'],The Attractions Of Youth,60,0.54,0.739,4,-6.474,0,0.0636
spotify:track:5l7vWgnWtg7RmtrafJGBTQ,Don't Stop the Devil,Dead Posey,37,"['modern alternative rock', 'rebel blues']",Freak Show - EP,52,0.508,0.824,11,-3.626,0,0.0509
spotify:track:12BLxnImncdpwazDacdFz9,Ready to Redo,WNRO,28,[],Ready to Redo,34,0.55,0.927,7,-5.798,1,0.0396
spotify:track:0jq67EzN7yPhHvny1NyUpr,We Are Brothers (Strong Viking anthem 2018),by RAVEN,21,[],We Are Brothers (Strong Viking anthem 2018),35,0.599,0.778,11,-6.31,0,0.102
spotify:track:11bUZ8mwMv1cuHwRjXNGnL,Toss a Coin To Your Witcher,Dvbber Dvn,17,[],Toss a Coin To Your Witcher,33,0.516,0.79,0,-6.325,1,0.0394
spotify:track:4Y4ldFPbe39m81tRLOcIWd,Head Up,The Score,67,"['modern alternative rock', 'pov: indie']",Metamorph,60,0.596,0.638,9,-5.849,1,0.0557
spotify:track:1a44ilIQCpMC8ztNGUV4uP,We Will Rock You (feat. the Triple Killers),J2,36,['rebel blues'],"The Iconic Series, Vol. 6",31,0.423,0.785,1,-7.79,1,0.087
spotify:track:69Sy7207dnixZ6w7RSV9Kb,RISE,League of Legends,75,"['speedrun', 'video game music']",RISE,73,0.459,0.663,8,-5.939,0,0.1
spotify:track:0RIDiwHM3SAJGut5HTc2ju,Walk,Saint Chaos,51,['bossbeat'],Seeing Red,55,0.699,0.883,10,-3.818,0,0.0684
spotify:track:5Q0A4lVCepioAYy5J5YWJ0,Für Elise Nightmare,We Are One,28,[],Für Elise Nightmare,39,0.438,0.785,2,-9.878,0,0.0307
spotify:track:65ROxNp6gziKQtDGb34LFj,The Grinch,Will Prime,28,['deep pop edm'],The Grinch,24,0.408,0.649,8,-7.791,0,0.098
spotify:track:57TZzPubyP8TGu35uVFrge,The Me In Me,Watt White,48,['rebel blues'],The Me In Me,36,0.492,0.931,4,-4.699,0,0.111
spotify:track:0MGj6tuctit01qdem5yebA,Shadow Warrior,Philipp Beesen,29,['epicore'],Memories,45,0.638,0.811,9,-5.952,1,0.0329
spotify:track:6CqumYhMhYE4pqElNQl4yW,Legends Never Die,Solence,52,[],Legends Never Die,49,0.456,0.952,2,-5.075,0,0.086
spotify:track:0SsoukHH0gmIcU3Vq2QzpF,Rule the World - Generdyn Remix,Zayde Wølf,54,"['bossbeat', 'modern alternative rock', 'rebel blues']",Modern Alchemy (Deluxe),34,0.446,0.868,4,-5.133,0,0.0631
spotify:track:3hgESJrxlX103Q78BrEAfr,New Kings,Sleeping Wolf,44,"['bossbeat', 'indie poptimism']",The Silent Ones,58,0.558,0.817,4,-3.619,1,0.0481
spotify:track:3mNFoKDPM2hzPuJeZ9ziht,The Rising,Dallas Stars,27,['rebel blues'],The Rising,47,0.542,0.863,8,-5.006,0,0.0473
spotify:track:7qHL8RVFT06qsIr3C2m08x,Sail,Jack Trammell,23,['epicore'],The Rekreation,29,0.482,0.886,3,-6.065,0,0.0642
spotify:track:1cjLl16YD36GTgppTqNQQT,Cubeponk,Cjbeards,41,['dark r&b'],Cubeponk,29,0.514,0.759,4,-5.992,0,0.0537
spotify:track:10ofpKhJZ2Wlh19ngsDO7K,Play with Fire,WAR*HALL,42,"['bossbeat', 'rebel blues']",King of the World,45,0.527,0.87,11,-5.249,0,0.0579
spotify:track:47SXA5UrA1JvhOHSqU0szK,More Power,7kingZ,37,['bossbeat'],REIGN,42,0.662,0.893,2,-5.246,1,0.0579
spotify:track:5xf565jeHEw6M62l1PcGFF,Bring the Thunder,Artizan,34,[],Bring the Thunder,50,0.485,0.883,0,-7.339,1,0.0575
spotify:track:41Oi1WRiiMCA9FM2OVNHUa,The Final Countdown,Damned Anthem,38,['epicore'],Uncovered,44,0.431,0.86,4,-7.243,0,0.0781
spotify:track:7zoG2DEcoel1dwmvusWZlT,Voices,Hidden Citizens,48,['epicore'],Exhaurio,42,0.602,0.874,11,-2.518,0,0.126
spotify:track:2zDCjb6khkzj4v4lfXROgn,Reaper,Glaceo,51,[],Reaper,46,0.639,0.818,5,-6.963,0,0.0848
spotify:track:5Uh1uXAwxHdzeENqcBVZIH,The Storm,TheFatRat,65,['speedrun'],The Storm,62,0.68,0.735,11,-6.271,0,0.0345
spotify:track:07NS8RzhH1OaKvt1L2my37,Rise or Fall,Hidden Citizens,48,['epicore'],Obsidian,37,0.587,0.872,6,-5.738,0,0.125
spotify:track:3G0dXighQCrc36hTrkzJpi,Utopia,The Sidh,45,['medieval rock'],Nigredo,44,0.44,0.843,5,-6.06,0,0.0532
spotify:track:5qIswLybSuwnkcKHYsclPN,Tomorrow We Fight,Tommee Profitt,62,"['anthem worship', 'bossbeat']",Cinematic Songs (Vol. 2),48,0.534,0.501,3,-4.805,0,0.0354
spotify:track:0nUPC3yu0x17u82CvpdJec,Black Warrior,Universal Production Music,36,[],Swagger & Attitude 3,31,0.532,0.483,5,-12.924,0,0.036
spotify:track:0i8JFpqe9cKwnrcvoNgl1L,Feel Invincible,Skillet,72,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock', 'post-grunge']",Unleashed,73,0.603,0.886,5,-3.777,0,0.0837
spotify:track:2lJtfvPM6z4REAi2eHkPRK,Animal,Jim Yosef,53,['gaming edm'],Animal,55,0.532,0.713,11,-6.957,0,0.0494
spotify:track:6OkrRA7ItTfzuCUkHGmVm1,Signals - Christian Reindl Remix,KDrew,38,"['brostep', 'electro house']",Signals (Christian Reindl Remix),34,0.558,0.867,4,-7.193,0,0.0775
spotify:track:33RyISdNuKSUcEUwYYXrtc,Dancing With Monsters,Eon,26,[],Music Inspired By The Witcher 3: Wild Hunt,37,0.498,0.443,10,-15.061,1,0.0334
spotify:track:6L9p64RiacvHRBQlKFRkho,You're Gonna Know My Name,Watt White,48,['rebel blues'],Eye of the Storm,38,0.537,0.878,5,-7.861,1,0.0926
spotify:track:6jmPk6xf7LlxUt6OLTGdfS,Solo,Prismo,49,['bass trap'],Solo,60,0.442,0.847,10,-4.111,0,0.107
spotify:track:2i9oROCbEKPuwxmLqYXBZK,Machines,All Good Things,51,['rebel blues'],Machines,40,0.451,0.954,0,-3.714,1,0.122
